movie_id,movie_name,cinema,classification,release_date,duration_minutes
a178f226627fb818576fe69b23a484ff,Ra Ra Krishnayya,telugu,UA,2014-07-04,139.0
bb5b79503b4c29d4276e3e7551a66bc6,Polytechnic,malayalam,U,2014-07-04,135.0
9382840a5e70891170e07c7a64123389,Phir Daulat Ki Jung,bhojpuri,A,2014-07-04,147.0
92e61224cbf2cee2ee9727d433fa61c9,Makkale Maanikya,kannada,U,2014-07-04,112.0
91b737974baeef9a884c7e197a30320b,Lekar Hum Deewana Dil,hindi,UA,2014-07-04,140.0
7dc64c58d35e178b8b8d2b8234931f4e,Kulfi,telugu,U,2014-07-04,131.0
5e9bdeb83a5db65d125dd13674ce23e8,Jasmine 5,kannada,UA,2014-07-04,126.0
001984c35f950fe58dea01d15be23018,Jab Pyar Kiya To Darna Kya,bhojpuri,A,2014-07-04,
b11b9468a345f7eb7ded8c2096717658,Golpo Holeo Shotti,bengali,A,2014-07-04,116.0
dafd5008755045d4796c3b843aa78438,Bobby Jasoos,hindi,U,2014-07-04,121.0
34a462993b1530f34a6da5e7c2d3e998,Aagun,bengali,,2014-07-04,
f5da9706b4b7bf1f8cda4b2b40a55b67,Aa Aiduguru - Athade CM,telugu,UA,2014-07-04,145.0
5546849fd5fd9eb319be291c2896ef43,Premalo...ABC,telugu,UA,2014-06-28,134.0
1d8d5b7be6e826ae841e333bd2dac5fa,Vijay Tilak,bhojpuri,A,2014-06-27,135.0
91b093a4f1ea1272a86f7907c576e53b,Shree Yogi,marathi,U,2014-06-27,150.0
f339b85092427035b2f9be6846d4b2c8,Shesh Boley Kichu Nei,bengali,UA,2014-06-27,136.0
4e13286f08b4e1f84c58ca06c88635e5,Punjab 1984,punjabi,UA,2014-06-27,138.0
f8f60bdc589338d1285cf5bc8d58c323,Paru W/o Devdas,kannada,U,2014-06-27,135.0
de76ff662eaf2deb939cdea57c962b15,One Day Jokes,malayalam,U,2014-06-27,120.0
34c526788d20947d89b7d88a632c6e91,Naya Pata,hindi,U,2014-06-27,97.0
1bd0c410f618da0e02e7d9c36ef3ed4f,Mukkam Post Dhanori,marathi,UA,2014-06-27,135.0
99cc0aab27ffd15c4bde5eae48874f86,Kono Ek Robibar,bengali,U,2014-06-27,134.0
b66cc93139c8a4ed55e748595f32eb42,Karthikeya,telugu,UA,2014-06-27,124.0
0f5c5fde486d018dfaff2a8cb6703cae,Jai Lalitha,kannada,UA,2014-06-27,149.0
ee848eb232950506dcd20932035fa524,Inka Emi Anukoledu,telugu,U,2014-06-27,108.0
178af701e8add53ee2aeac19606e20c9,Hasi Kannar Iti Katha,bengali,UA,2014-06-27,129.0
3681820ad16f6c562a25112540abaac4,Ek Villain,hindi,UA,2014-06-27,130.0
2fe14238c7329d0e5d8619cc29edf73b,Christmas Cake,malayalam,U,2014-06-27,96.0
e892e344aa6988e61bd831e2849e5256,Autonagar Surya,telugu,UA,2014-06-27,161.0
c8a6787c196455290d09d045a0a68436,Ankhiya Jabse Ladal,bhojpuri,A,2014-06-27,131.0
c98c58a89bc380ba9f4766ef2613cfa5,Wound,malayalam,,2014-06-20,
5610ab692367ef5ba276338b51ec3809,Typical Kailas,kannada,U,2014-06-20,120.0
469d9c74110e883272a145d4542634c3,Tujhi Majhi Love Story,marathi,U,2014-06-20,105.0
14c8f17456c40771bdc27d60cf63d46d,Tere Naam,bhojpuri,A,2014-06-20,160.0
b99267502bfd84934bdd4ea726597385,Solaar Swapnam,malayalam,A,2014-06-20,135.0
4fab3db80e3168b9fc3dca572d22dd4d,Siva Keshav,telugu,UA,2014-06-20,145.0
fb1c1e18264985faecf62858b6a7e4ad,Samundar Ke Dinosaur,hindi,A,2014-06-20,81.0
fcfd4807bb7df20f53fd2fae31f4d86e,Rasiya Tari Radha Rokani Ran Ma,gujarati,U,2014-06-20,160.0
660f5e415db8eeea6a2534fe413d4cea,Oohalu Gusagusalade,telugu,U,2014-06-20,143.0
c71ebbf8182e14fc016ae93d76da5525,Nenu Naa Friends,telugu,A,2014-06-20,143.0
bbd78e128337e182652115405aceca96,Maharashtrache Swarajya,marathi,U,2014-06-20,135.0
561e85a2be90507bd5a5f0ab8f799719,Love Is Poison,kannada,UA,2014-06-20,132.0
e6158a402ceb9926b58e8af6466bc308,Jeev Guntala,marathi,UA,2014-06-20,
172cff4457df67b856bce593af1258e9,Jara Japun Kara,marathi,UA,2014-06-20,
9b89ffb21328ec3b847c034c3138ca1d,Humshakals,hindi,UA,2014-06-20,159.0
99995f3a369aaa802bbec1e48ac744fa,Guardians Who Loved Us,hindi,A,2014-06-20,136.0
2803a02370e5ceadf2404a91393ea065,Drishya,kannada,U,2014-06-20,154.0
58412cb7772c5009e02b334bddd4a122,Dhadas,marathi,UA,2014-06-20,118.0
d6beb2424bab6f4d79df528d4397e545,Daptar,marathi,U,2014-06-20,90.0
5a81c4475f0034e29c58fc6955111fdb,Dahavichi Aishi Ki Taishi,marathi,U,2014-06-20,
1d08443fc6aae21a7c580ce841ee60cb,Bonkubabu,bengali,U,2014-06-20,149.0
13170e36ea05f9b3692271466c2ab326,Beware Of Dogs,malayalam,UA,2014-06-20,
9739bbe2bbafe47481c524375aeab8aa,Aahinsa-The Untold Story,hindi,UA,2014-06-20,123.0
a45f889d036ba41fa1e117f008f20a44,Angry Babies in Love,malayalam,UA,2014-06-14,150.0
254d7ad54d53159d025f591cef3e1114,Unforgettable,hindi,UA,2014-06-13,117.0
d7d3d5193dd3f93bae6ca1be4832d094,Tu Kii Jaane Sajjna,punjabi,U,2014-06-13,134.0
194eecfc1feffa63dcba3708e0839bea,Rasikudu,telugu,A,2014-06-13,135.0
2e7ed074ad830562d4e2cf13cb66cef7,Rangam Modalaindi,telugu,UA,2014-06-13,135.0
8e5be3cd97c703265a6fc1274a87e9dd,Preethi Geethi Ityaadi,kannada,U,2014-06-13,120.0
d8d6e83b941b464bd135cb072814bc05,Nirmok,bengali,A,2014-06-13,107.0
3ec7565a6b9bd0f7dcb18f98e59ed1ce,Naku Penta Naku Taka,malayalam,U,2014-06-13,120.0
0752a5ec73d5e486c875bfae58144dd1,Naari Teri Shakti Anokhi,hindi,UA,2014-06-13,139.0
e9c612a7232a9bdcf965b827f6207d4e,Naanobba Kalla,kannada,UA,2014-06-13,157.0
4f5f5bafb4b71fb0a11f77b94879492f,Mangroves,bengali,UA,2014-06-13,127.0
ff4e210449a061269da3e95fc8352163,Manasa Thullipadake,telugu,U,2014-06-13,129.0
13b0f5d2a96950dc7100760a08a0d1db,Mahalanth,bhojpuri,A,2014-06-13,172.0
eaab2feb4d6e5877c89a548225c8b0d5,Machhli Jal Ki Rani Hai,hindi,UA,2014-06-13,115.0
812c99525ebdafc15e4ebd0f6531b391,Jayjaykar,marathi,U,2014-06-13,120.0
fc9e6bb1db7005c4a738c42918ff50d9,Jambo Savaari,kannada,U,2014-06-13,137.0
edd752ab9b5ac8cc839b14a1d2f69ecc,Jabilli Kosam Akasamalle,telugu,UA,2014-06-13,154.0
f54dacfa95577c78c5fbeeb831814d91,F*ugly,hindi,UA,2014-06-13,135.0
53cd183e9e052eb7af08716c1f4542ca,Ekta Ek Power,marathi,U,2014-06-13,118.0
17ede15f0d20f8dc6abdbe072aa52788,Devra Ishqbaaz,bhojpuri,A,2014-06-13,150.0
ea5dd026c8c612784982e4dccc59eeb1,Chal Bhaag,hindi,UA,2014-06-13,113.0
581bda9569b5a9d93617d8b9f5ef2e3f,Chaar,bengali,U,2014-06-13,91.0
fb7c5cbece4e8aeeb7b2ee3834cc1d87,Bhatukali,marathi,U,2014-06-13,105.0
91461d462944f40314dfcbfdf0a92d85,Arsho,punjabi,U,2014-06-13,135.0
9f989d3c672947ffb386831bccf4add6,24 Carat,kannada,U,2014-06-13,128.0
442837f4e58720d46df48dcd56c0a826,18.11...A Code Of Secrecy,hindi,UA,2014-06-13,126.0
26ee1c01b2af39affb2b7c795ecf7895,Koothara,malayalam,U,2014-06-12,150.0
1412d18bda66f1772bbc8e9ca7b1118f,Jump Jilani,telugu,U,2014-06-12,165.0
a392d19fb1e0c07d8f5698b5f906e925,Agneepath,bhojpuri,UA,2014-06-12,
fe071a92a456674fded7d31f8cd8a5ae,Dhamkee,hindi,UA,2014-06-10,112.0
086e0043415fd15d257d177a857111fa,Ulavacharu Biriyani,telugu,U,2014-06-06,126.0
3b953ce7c61b0d8e7f09500021f0d8e1,Teeyani Kalavo,telugu,UA,2014-06-06,126.0
1f94615ce30661f98d95cd27edeb3294,Ramdhanu,bengali,U,2014-06-06,135.0
479713829e2fc650b898b62112092675,Priya Neemeede Aasaga,telugu,A,2014-06-06,135.0
d0d8f3b0d4757ed27427e894042348de,Pellamaa - Priyuraala,telugu,A,2014-06-06,
b5e5e799946c7c4cb1912dfb2ed3a064,Oggarane,kannada,U,2014-06-06,115.0
9c6ef566e78da37be97f51df7d597060,My Life Partner,malayalam,UA,2014-06-06,112.0
1f444a5c5862a2d1f5a771b7580ce699,Mhadu,marathi,U,2014-06-06,105.0
6cf1517352c334ae7644d094919957f2,Hu Tu Tu,marathi,U,2014-06-06,150.0
67104f5317dc50549a4816ca8bb1ea67,Holiday - A Soldier Is Never Off Duty,hindi,UA,2014-06-06,170.0
7c40e1f26f26bea11c3f22c29ebd184d,Gunda,malayalam,,2014-06-06,
b5e49b9a741e9a0e5ecdc030fca42fc0,Filmistaan,hindi,U,2014-06-06,117.0
ba000a21269a6689affd2aec9f289127,Charithra Vamsam,malayalam,UA,2014-06-06,123.0
9a1f7fd84c657ec3fe1d8eb545288894,Billion Dollar Baby,kannada,U,2014-06-06,136.0
dc6bff3d8b8ae1ce3889a1e4ca8bd6bc,Adbhuta Cine Rangam,telugu,U,2014-06-06,141.0
77ec219bea6ede7032bfc88c9d48d7f2,Sawatich Kunku,marathi,UA,2014-05-30,
6ddbacb4e03e2cf3d65e715d87c1f436,Santray,hindi,UA,2014-05-30,121.0
be742c72590641af026d7865164cd906,Pungidasa,kannada,UA,2014-05-30,156.0
27484f0b90cab536d72cd040b888c3cc,Prit Ne Kaje Jagthi Bandhya Me Ver,gujarati,UA,2014-05-30,149.0
37d32a18887dd4e8c05b716dfcca0cbd,Pianist,malayalam,U,2014-05-30,120.0
fdfca3ec4621b99cefd02ff03fa74f79,Naa Gnapakam,telugu,UA,2014-05-30,125.0
34616fcfd75ac8b7fef01677b1c5932a,Mundeyan Ton Bachke Rahin,punjabi,U,2014-05-30,140.0
6fe8279930a213ebd88c7eca0d0ba966,Marg Maza Ekla,marathi,A,2014-05-30,98.0
9a0ad79264c124a79d4c9af4ce966968,Kuku Mathur Ki Jhand Ho Gayi,hindi,U,2014-05-30,110.0
2967b7f87d67007d2b7d2a72904215ff,Khashi Katha,bengali,U,2014-05-30,122.0
b2500775039fe5334df17dc7e6a88185,Green Signal,telugu,UA,2014-05-30,146.0
4068b1f317282ce3bb2751fe537b69de,Garbhasreeman,malayalam,,2014-05-30,
c13b2373a4dd5819ac8a861428a09fff,Game,bengali,UA,2014-05-30,161.0
c392cad70a94036fbf065f60dafc94b0,Deewangi Had se,bhojpuri,UA,2014-05-30,135.0
edddea47c3faef14a2355aee174e98e1,Citylights,hindi,UA,2014-05-30,127.0
0fd0c3db659c3f05623a612c97ebe9a5,Broker-2,telugu,A,2014-05-30,129.0
aa4e289e433afb9fe2284f6dc96971e0,Bangalore Days,malayalam,U,2014-05-30,160.0
2858102eaa33817b225ede509f9217fd,Arundhati,bengali,A,2014-05-30,139.0
cc4b6a0ab08278bf4ee47c2180c82c36,Andhali Koshimbir,marathi,U,2014-05-30,140.0
4ffe96c5a2d61724868bed0c343a871f,47 To 84 Hun Main Kisnu Watan Kahunga,punjabi,UA,2014-05-30,136.0
3d366112538d6c27c78ffb199cb5abeb,Savaari 2,kannada,UA,2014-05-29,136.0
8a17682d0a2001f0818b0d8fc4d79298,To Let Ambadi Talkies,telugu,UA,2014-05-23,
6ba2b76507f028ec74bc67238c495051,Sudhui Anubhab,bengali,UA,2014-05-23,127.0
07caf0e9728088f34b54a3a26365e54e,Spider House,malayalam,U,2014-05-23,
c143b8ddfba369c8ceb6dae8f37d2d91,Saiyan Ji Dilwa Mangelein,bhojpuri,UA,2014-05-23,156.0
ea41ad0e1cd8236262385e22f248985c,Njananu Party,malayalam,U,2014-05-23,
1da04278dbce4ca1813778ad8cd33801,Monayi Angane Aanayi,malayalam,U,2014-05-23,135.0
fa77fd99e8f40200add421a499fb4c37,Manam,telugu,UA,2014-05-23,150.0
71aaf07f6a321cf1a9671824424a649e,Ingale Marga,kannada,UA,2014-05-23,124.0
497c70172bd86226195a7ddd74a69e94,Heropanti,hindi,UA,2014-05-23,146.0
348d55d1f4241ee5714d3a5ddc0a0ac9,Gajakesari,kannada,UA,2014-05-23,162.0
f12fb9d4831517d7fb1078fede5d11e7,Chandi,bhojpuri,A,2014-05-23,135.0
8a6bdca29734fb4da1ba288d8f279542,Bhakar,marathi,U,2014-05-23,135.0
19ea49b5a26741c85e9e975aa2c1ec63,Dil Le Gayee Odhaniyawali,bhojpuri,,2014-05-19,155.0
ad0be1b8c8b72d2a62c16a00bffd42df,Mr Fraud,malayalam,U,2014-05-17,150.0
fed34c55a627fa87d9be2af94c1863f0,Dilunnodu,telugu,UA,2014-05-17,125.0
244dd5ca75ff83da477fb1434fdc83f1,Amrutham Chandamamalo,telugu,U,2014-05-17,151.0
aa33e22cb845d349d9d899f1032b8e58,AK Rao PK Rao,telugu,A,2014-05-17,154.0
76327dbf52f863ff69fb4e0eeb1eb945,Zentalman,marathi,UA,2014-05-16,150.0
cf73c91a5ecca5fc1c18647ca902015c,Thok Deb,bhojpuri,A,2014-05-16,232.0
c7d9ecea3d82e54f0e81f50493d3c503,The X-pose,hindi,UA,2014-05-16,120.0
74197e879a4ba7323f55610cec2296f0,Sanyasi Balma,bhojpuri,UA,2014-05-16,134.0
a91107bc96e6596b5efe9034b7833222,Romeo Ranjha,punjabi,UA,2014-05-16,123.0
b2c4a0fe67f121ce73da74a08f30c73d,Prema Geema Jaantha Na,telugu,A,2014-05-16,140.0
1e14f94b2cf8d40027a5dbe4129c9ab7,Misal Pav,marathi,U,2014-05-16,129.0
9b4a9d91f9f0f0a8f053a2da9818a006,Mighty Raju Rio Calling,hindi,U,2014-05-16,99.0
b819f40bc6edaebf2817fcb6516a33ab,Midsummer Midnight Mumbai,hindi,UA,2014-05-16,135.0
9a3216483444fbfcc9359e555445f31d,Koottathil Oral,malayalam,U,2014-05-16,
c80ffb022e007e558e7404806602a5c5,How Old Are You?,malayalam,U,2014-05-16,150.0
dfd95379a6eca4dcfb7f4a027558c4aa,Hara,kannada,UA,2014-05-16,150.0
dcba6d7b7f6d4f82df4d5926e9b1cce4,Dil Lagal Dupatta Wali Se,bhojpuri,UA,2014-05-16,135.0
e46e799f9a531035571374c0e2f0c9a7,Children Of War,hindi,A,2014-05-16,150.0
9d807d5a6db9ea9482329de99e9cb47f,Boochamma Boochodu,telugu,A,2014-05-16,120.0
248ad9b02175b5c1b572807a3c8b5779,Bazar Jeevancha,marathi,,2014-05-16,
74cc62b7db272bf3b52118a9080e538c,Baari Tar Bangla,bengali,U,2014-05-16,106.0
1d721b01c3f70b46e261d73506db94a0,Aami Shudhu Cheyechi Tomay,bengali,UA,2014-05-16,152.0
2529e41f312272d42bb3aeb15ec2247c,Pyar Mein Padipoyane,telugu,UA,2014-05-10,138.0
45005f3691f21f7482b725a87f8c4168,Yeh Hai Bakrapur,hindi,U,2014-05-09,98.0
34a517e24af97c2a86a47659a968e9f4,Window Connection,bengali,A,2014-05-09,129.0
27ab02e54b6ea2d12d2c680586cefd09,The Last Supper,malayalam,UA,2014-05-09,120.0
8561a85096edb6bb68387e65f8735d33,Rough,telugu,,2014-05-09,152.0
ef207970c3b86212217080c73a92a31b,Myself Ghaint,punjabi,U,2014-05-09,114.0
04249a6d4b73709573413e2cff263acd,Medulla Oblongata,malayalam,U,2014-05-09,143.0
d9bc8d529fbc62dad1f8e05d500f21db,Mastram,hindi,A,2014-05-09,100.0
fcc44155cc55f030f5f7efa32f8f1e8d,Manjunath,hindi,UA,2014-05-09,130.0
cf1fcffdf80d3e8efc1425cfe6b80daa,Love You Crazy Girl,hindi,A,2014-05-09,156.0
616b9593c4e603fbc4d3d042cd67a6e5,Lagal Sanehiya Ke Dor,bhojpuri,A,2014-05-09,135.0
c0d65d20b7ea7e6bc258a1c4c3e30570,Ladaai,bhojpuri,A,2014-05-09,142.0
ab0be117facfab80a88eca5f9bb1de87,Khwaabb,hindi,U,2014-05-09,101.0
a74d56d2453befbc381c3224906249cc,Indrudu,telugu,UA,2014-05-09,147.0
0d8a33082e981aafa6e199f78faa7fcc,Hawaa Hawaai,hindi,U,2014-05-09,120.0
7e3ce136c7e7187991aa1b7ee948672f,God's Own Country,malayalam,U,2014-05-09,150.0
55979514386797fdc3b39d77b06307a6,Ek Hazarachi Note,marathi,U,2014-05-09,100.0
04d3cfc9202bf60851f3309e7ff67802,Double Attack,hindi,A,2014-05-09,152.0
e33f281a2651284c94a669d7fe805712,Bhakarkhadi 7 km,marathi,U,2014-05-09,135.0
642cef4ba8ce9336d49c78d503d8bef8,Ajoba,marathi,UA,2014-05-09,120.0
79af22cc071e58dae93c2165b8db6c74,Vijay Raaz,hindi,UA,2014-05-02,98.0
4e012a5cec4ef1fbf6d26b476f73a04f,Ulsaha Committee,malayalam,U,2014-05-02,150.0
b81ef119cf65dfedb869a8db1a005407,Rooth Gail Balma Hamaar,bhojpuri,UA,2014-05-02,122.0
e60587111cf0f61c81c3d8456cdf0824,Kya Dilli Kya Lahore,hindi,UA,2014-05-02,134.0
5f96ce370383390806fba98e35c2ffac,Kahin Hai Mera Pyar,hindi,UA,2014-05-02,130.0
dc00577852c264b07828abb78f0b325c,Janu Kevi Rite Rahish Mara Vina,gujarati,,2014-05-02,156.0
f4a148366657118909c71d174c023bb3,Dil Vil Pyaar Yyar,punjabi,U,2014-05-02,135.0
67c093d2495cd5fb1858499d7214f087,To Noora With Love,malayalam,U,2014-05-01,140.0
e42c24a60c24e7fa0d2e801976ffe485,Purani Jeans,hindi,UA,2014-05-01,135.0
809af232c8e5692af69fccc48e593e27,Oh God No God,hindi,,2014-05-01,142.0
ed9bf7028bdad512d14d0ff3413e56d6,My Dear Mummy,malayalam,U,2014-05-01,121.0
5c0dae247b6f1b9423823f2460a327e0,Mosayile Kuthira Meenukal,malayalam,U,2014-05-01,135.0
dd23b87b686ecec5be462122d0f6d045,Maanikya,kannada,UA,2014-05-01,163.0
c5ff82d6f0d8eb676663c5a679fad24f,Law Point,malayalam,U,2014-05-01,120.0
74cc5a4af13ea49660a9556b40e0ab37,Koyelaanchal,hindi,A,2014-05-01,142.0
440afb23fc82c8331c2f0b4fd31e2f44,Kotha Janta,telugu,UA,2014-05-01,135.0
0602ae8682df6b03c74b18fdfdb01c6e,It's My Life,telugu,U,2014-05-01,135.0
bb1437c5b63e59bd2eeef146cf1a93e3,Dusari Goshta,marathi,U,2014-05-01,135.0
8b920f187c5ef6a6a2713f3fb7fc0066,Angry Young Man,hindi,UA,2014-05-01,113.0
44e7658b599dd9066be83717b6f83c88,Anaamika,telugu,UA,2014-05-01,127.0
0eb02fd031a957dcc9c81ce15ef35c12,Veera Pulikeshi,kannada,UA,2014-04-25,143.0
62cda5de69ce23313e2ae67b6bc77748,Samsaram Arogyathinu Hanikaram,malayalam,UA,2014-04-25,150.0
7df56cfcae27310284bbe1888d99c286,Samrat & Co.,hindi,UA,2014-04-25,125.0
35f875b737a3f5e8df5ad0cecbe4a6ae,Salaam,marathi,UA,2014-04-25,120.0
710fe54fd8a235dc3088097ac3182bc2,Revolver Rani,hindi,UA,2014-04-25,132.0
be6fc50cadbf05a79fcdb6b9781491c2,Preethi Maadu Thappenilla,kannada,U,2014-04-25,142.0
7bcbf866f8ded47ef57ccdc728c78387,Pratinidhi,telugu,UA,2014-04-25,135.0
e0a5c1a72a84ebaa0c6cfb422d93172d,Postcard,marathi,U,2014-04-25,120.0
e42eb834609484995eeec5082d3b2af6,Pikuli,marathi,U,2014-04-25,120.0
f7ee66fb6474508629e073260c5931fa,Masala Republic,malayalam,U,2014-04-25,135.0
fc394a79757c7e363ebb11d6a9d8646f,Kaanchi,hindi,UA,2014-04-25,151.0
09b5725656c0c704a5a9185ec2810b05,Jatt James Bond,punjabi,UA,2014-04-25,134.0
26fa9319a9ca2f37918c5d9defb70099,Dhamak,marathi,UA,2014-04-25,135.0
a5c00f9cb73e6e2b58eb6526de37069e,December 1,kannada,U,2014-04-25,98.0
e69af37e60da600b0306b2d99eaa4d3e,Chandamama Kathalu,telugu,UA,2014-04-25,138.0
b9466895466d2184c0b55c2c44e88f9a,Cappuccino,marathi,U,2014-04-25,130.0
44dcbe7654c9f0086dd5e0de4cae68e9,Boss Pappu Pas Thayi Gayo,gujarati,U,2014-04-25,140.0
864b9444f6b710eb988f81b94a0b5754,Billa Ranga,telugu,UA,2014-04-25,145.0
54afe1fbfc925771ed3d1fac0c2f27ba,Apur Panchali,bengali,U,2014-04-25,97.0
72c4aebfcbd8238388805b488b09264d,Ame Gathiya Gujarat Na,gujarati,UA,2014-04-25,
6b6498ae4f8749e50240bee39bee0254,A Gran Plan,hindi,U,2014-04-25,135.0
b245c0f2e4f84accf1e3a752e1d0c4ff,Take One,bengali,A,2014-04-18,96.0
3a0698af0a9661d22a091dcf57e62e93,Surajya,marathi,U,2014-04-18,115.0
2235659ec5a1c4b81d5cb53ffdea7021,Prathighatana,telugu,UA,2014-04-18,119.0
28891d3ffbfaa94d7a83c8f659b712a4,Prabhanjanam,telugu,UA,2014-04-18,150.0
8277cc13209a4320c86e0ae63145b5f3,Namo Saune Gamo,gujarati,A,2014-04-18,130.0
82b02320011e679f2aec252df4f66a7f,Lucky Kabootar,hindi,UA,2014-04-18,115.0
552446d6cb5485b14a62e56358441044,Laddu Babu,telugu,U,2014-04-18,144.0
4e9f4402528f4723bddfcad6879d8edc,Kwatle Sathisha,kannada,U,2014-04-18,134.0
4aece777dc27d48b93e1773dbca255f3,Dekh Tamasha Dekh,hindi,A,2014-04-18,105.0
252dfbeba0125a2e19f8f1b83ef1eaed,Campus Katta,marathi,UA,2014-04-18,150.0
fb9844f0c8c9cffa5a46a673155d8bab,Avatharam,telugu,UA,2014-04-18,145.0
14a8a4afe8d96093755c5b1615df8b1e,Athma Sakshi,kannada,U,2014-04-18,120.0
c1a2891a5b8b28123733053f0512f83a,Agraja,kannada,UA,2014-04-18,140.0
99592ed5535e4630ff408748d5781d1c,2 States,hindi,UA,2014-04-18,149.0
d6fc2987c391ec19726854becd137fc8,Ringmaster,malayalam,U,2014-04-12,150.0
ed876179a39c874ce8c1b55db825def6,Yahi To Pyar Hai,bhojpuri,UA,2014-04-11,145.0
e5320d2c6b0595204587d9bf0b0aecf5,Race Gurram,telugu,UA,2014-04-11,163.0
6d2b3714ac0a6ee857c63147764f827b,Raat Abhi Baaki Hai,hindi,UA,2014-04-11,150.0
b77669dd9ce01a768027d0ffcfa637d3,One By Two,malayalam,U,2014-04-11,135.0
de2c36fcc05da23e3a8132743410e957,Maryade,kannada,U,2014-04-11,145.0
4efe0bd56f81b3eac29c2f021e3524e5,Khaidi,kannada,U,2014-04-11,165.0
ebc6feab1de4fa717e554972012ddb64,Gangster,malayalam,UA,2014-04-11,135.0
0e8422b52d43611fe5aa65c4bd97c626,Endendu Ninagaagi,kannada,U,2014-04-11,127.0
52a1b891e7cd6baffde97abefc0368a5,Disco Singh,punjabi,,2014-04-11,141.0
cbc5067135a8159e702f85b3305c6cb3,Chirodini Tumi Je Amar 2,bengali,UA,2014-04-11,155.0
6c56ea182537babe88cc832077fe54ee,Bhoothnath Returns,hindi,U,2014-04-11,155.0
b5469439fe1782aae19c54f2d6eaad8b,Bharaate,bengali,UA,2014-04-11,93.0
5939350f1407dab160a9d88c662a9f90,Baliya Bapji Rakhijo Raji,gujarati,U,2014-04-11,144.0
e37dae60c77ff3710c62f4921413a69b,Athi Aparoopa,kannada,UA,2014-04-11,150.0
fd6e54eb23570c21397731946f6bc372,7th Day,malayalam,UA,2014-04-11,135.0
7781d275f352acf05a2a64b0c05bbc0d,Adhe Adhure,hindi,,2014-04-06,144.0
131745c32a79cb4b6942a74b4635114a,Yellow,marathi,U,2014-04-04,130.0
d1241924e5cec7c5b459387557b8a714,Whiskey Is Risky,gujarati,UA,2014-04-04,95.0
1a3ce3cd9f9386f79a99dba3e5109bc4,Sadagara,kannada,U,2014-04-04,142.0
2d71164ea291f90a30b4dd3e15d503a7,Proud To Be A Sikh,punjabi,UA,2014-04-04,92.0
f5a6b878d1af02c19bf59836a1a9bbab,Main Tera Hero,hindi,UA,2014-04-04,128.0
351ab830c4525f7e5159d2f729284a93,Jal,hindi,UA,2014-04-04,128.0
315fd5a9954435cf8c3071e2d856a9b1,Insaaf Ki Devi,bhojpuri,A,2014-04-04,157.0
429059da75a1a4486761305e9f6c72fa,Inquilab 2013,punjabi,U,2014-04-04,142.0
2cbb1a0c919ea1135929bffbc2bd13a8,Huchudugaru,kannada,U,2014-04-04,157.0
2e1cd2a50bd2f09eb6c42df95ee46900,Hrudaya Kaleyam,telugu,U,2014-04-04,128.0
760fcac5c09d6bab59271cc25bb182d0,Honour Killing,punjabi,UA,2014-04-04,135.0
e06b9a6793d878dbe13b7c2e1c6d947f,Ebn- E- Batuta,hindi,U,2014-04-04,126.0
d9d1cd9082fd83c69338c4c8c7abfb30,Arya Chitra,telugu,U,2014-04-04,145.0
19447c58f15f4b3d2eca63935aa1583a,Adhee Lekka,telugu,UA,2014-04-04,145.0
d33bc4c9046f9d0ca25aa9a832c3cfb4,Nagna Satyam,telugu,A,2014-03-29,140.0
4d4262a92a29d4c8e2851ecf7935bfc5,Youngistaan,hindi,UA,2014-03-28,133.0
dc628889ce84a6764ac66d38348efcd2,Ulidavaru Kandante,kannada,UA,2014-03-28,154.0
1892ce1d762875835a209c072f777237,Teen Patti,bengali,UA,2014-03-28,100.0
28a19fc85adb738374634b204fc89162,Taptapadi,marathi,UA,2014-03-28,120.0
97c237f55c693cee55e927bd338c7325,Station,hindi,UA,2014-03-28,104.0
a461ef21d3fe72a4fc5600bf945a7126,Special Class,telugu,UA,2014-03-28,140.0
96643b9a232fc8333b2e31a5dee714eb,Shongram,hindi,,2014-03-28,103.0
2353be1d69902fb49fbc6da9a50c1836,Savior,telugu,U,2014-03-28,140.0
0d00c36d4d3dd86eb62539ef306563fb,Ragini IPS,kannada,UA,2014-03-28,135.0
e5f21f18479f2d3da98ace69b4da0644,Preet Na Parkha,gujarati,UA,2014-03-28,140.0
28a21e7ddf7a139e4a1dad81332ca24d,Padkar...The Challenge,gujarati,UA,2014-03-28,165.0
e01df9179a8b2d6b214feceab7aebc2e,Onnum Mindathe,malayalam,U,2014-03-28,150.0
40495e6964b68176df05b28a518320dc,O Teri,hindi,UA,2014-03-28,107.0
900a9c2b42f7df7dd2fed333c3fbd4ae,Nimbe Huli,kannada,UA,2014-03-28,133.0
061f38f3d4c8ee1a1a4e6828b562d40f,Marriage Da Garriage,punjabi,UA,2014-03-28,135.0
50f61195e631fed7e3428363df855675,Legend,telugu,A,2014-03-28,160.0
83d23ad31d8bb774785f830bda07e47a,Laxmi Tuzhyavina,marathi,UA,2014-03-28,110.0
ee2af605320033fae4e5af2309bf8217,Just Love,kannada,UA,2014-03-28,144.0
0ca798df4c6bb17855a1b9c8e26eda31,Dishkiyaoon,hindi,UA,2014-03-28,120.0
4472c1566eb578d5fcef2566c17694fb,Charno Ki Saugandh,bhojpuri,UA,2014-03-28,135.0
582454b7650443081cc2f3689f9dce39,Boy Meets Girl Tholi Prema Katha,telugu,UA,2014-03-28,125.0
